Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.49;1.93;2.51;2.74;2.60;3.59;4.73;4.24;4.05;4.01;3.80;4.17;3.07
Price/Earnings;21.48;20.77;21.36;23.20;19.37;26.00;27.67;22.76;106.90;31.33;36.19;37.47;25.84
Price/Cash Flow;11.83;13.51;12.70;17.26;10.98;16.24;16.98;14.82;24.00;15.58;14.35;17.76;17.36
Price/Book;1.90;2.89;3.41;3.05;2.48;3.16;4.03;4.13;4.30;4.11;4.45;3.86;4.27
Price/Forward Earnings;15.63;14.04;15.65;19.16;—;—;22.68;13.81;20.00;20.00;17.61;—;—
PEG Ratio;1.09;1.08;1.20;1.47;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.66;4.82;4.68;4.31;5.16;3.85;3.61;4.39;0.94;3.19;-1.12;3.02;—
Enterprise Value (Bil);0.78;0.82;1.05;1.03;0.87;1.42;2.13;2.40;4.97;5.08;4.87;3.34;—
Enterprise Value/EBIT;9.88;12.23;13.50;14.25;11.53;18.93;18.71;14.59;45.67;23.55;27.16;23.45;—
Enterprise Value/EBITDA;7.58;9.10;10.69;11.16;9.24;14.06;15.24;12.61;23.96;14.79;39.37;17.62;—
