Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.58;0.65;0.87;0.69;0.67;0.76;1.06;0.86;1.11;1.52;1.35;1.06;3.01
Price/Earnings;—;17.22;22.96;44.00;26.64;158.89;81.25;—;26.90;18.89;28.07;71.22;25.53
Price/Cash Flow;6.06;8.51;8.50;18.12;8.13;7.09;11.57;9.69;9.02;19.11;15.78;11.46;17.03
Price/Book;2.03;2.21;2.95;3.12;3.76;4.35;6.08;3.36;3.64;3.98;3.91;4.39;4.19
Price/Forward Earnings;14.27;11.38;14.93;—;—;—;—;—;—;—;—;—;—
PEG Ratio;1.19;3.79;4.98;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-7.29;5.81;4.36;2.27;3.75;0.63;1.23;-0.66;3.72;5.29;3.56;2.33;—
Enterprise Value (Mil);489.17;596.09;777.54;816.98;602.72;620.28;747.04;575.01;615.18;745.32;844.75;672.10;—
Enterprise Value/EBIT;—;11.46;14.51;30.67;17.58;33.67;32.89;207.59;16.76;12.78;20.64;53.42;—
Enterprise Value/EBITDA;142.08;7.01;8.58;11.97;8.55;11.88;13.63;19.53;10.13;9.30;13.78;13.30;—
