Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.81;1.70;1.59;2.05;1.19;2.60;2.07;0.23;0.26;0.31;1.01;1.05;3.01
Price/Earnings;36.25;7.43;—;—;21.21;23.56;19.58;—;—;—;18.17;23.51;25.53
Price/Cash Flow;10.83;—;—;27.32;—;112.21;18.17;0.91;1.37;1.91;14.14;13.80;17.03
Price/Book;1.75;2.69;3.14;2.76;1.94;5.09;2.01;0.50;0.76;1.05;3.70;1.68;4.19
Price/Forward Earnings;13.18;7.98;18.08;18.83;12.38;16.69;11.90;8.90;-19.53;—;169.49;30.42;—
PEG Ratio;—;—;0.72;0.75;0.62;0.56;0.40;0.30;—;—;5.67;0.53;—
Earnings Yield %;2.76;13.46;-1.35;-1.59;4.71;4.24;5.11;-139.33;-56.27;-23.85;-2.06;-39.93;—
Enterprise Value (Mil);33.26;101.48;111.64;121.37;115.75;347.59;211.37;166.33;145.95;128.74;242.32;207.30;—
Enterprise Value/EBIT;11.00;6.82;—;—;14.56;17.62;9.62;—;—;33.46;29.33;1.79;—
Enterprise Value/EBITDA;9.41;6.57;—;—;11.66;15.87;8.75;—;79.80;11.85;17.19;-821.34;—
