Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.56;0.61;0.67;1.26;2.71;4.33;4.48;5.20;6.21;7.17;9.35;5.53;3.07
Price/Earnings;20.28;36.82;—;37.77;65.56;57.28;41.99;574.00;204.13;—;212.28;139.78;25.84
Price/Cash Flow;5.08;—;—;32.39;216.06;105.38;59.24;63.60;214.97;—;390.37;113.62;17.36
Price/Book;0.80;0.89;1.04;2.24;4.33;6.30;5.80;5.92;4.92;5.02;5.65;5.71;4.27
Price/Forward Earnings;11.59;16.21;67.57;32.89;42.92;45.25;36.50;46.08;434.78;-178.57;—;940.30;—
PEG Ratio;—;—;—;1.26;1.25;1.47;1.97;—;—;—;—;—;—
Earnings Yield %;4.93;2.72;-3.90;2.65;1.53;1.75;2.38;0.17;0.49;-1.53;-0.33;0.61;—
Enterprise Value (Bil);0.04;0.04;0.05;0.11;0.25;0.49;0.58;0.66;0.73;1.35;2.25;0.79;—
Enterprise Value/EBIT;10.31;18.82;—;27.71;36.09;35.22;32.40;84.11;260.89;—;1,441.27;145.92;—
Enterprise Value/EBITDA;6.32;10.49;—;15.07;22.23;26.77;25.53;52.78;94.72;626.69;187.03;145.64;—
