Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.00;5.40;2.71;1.99;1.56;3.37;2.73;1.65;2.81;4.63;5.27;2.93;3.01
Price/Earnings;13.08;116.60;—;—;—;—;66.17;—;—;—;253.00;58.71;25.53
Price/Cash Flow;5.65;25.14;124.67;12.22;6.79;10.04;12.56;8.33;19.90;19.47;18.87;13.37;17.03
Price/Book;1.36;1.46;0.79;0.74;0.51;1.42;1.05;0.66;1.10;2.03;2.36;1.20;4.19
Price/Forward Earnings;8.81;12.69;21.74;-555.56;-47.17;16.13;33.11;33.67;45.25;44.64;49.02;65.73;—
PEG Ratio;1.10;0.67;1.14;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.65;0.86;-2.27;-0.31;-1.13;-0.57;1.51;-2.97;-7.08;-0.62;0.40;-2.56;—
Enterprise Value (Bil);1.06;1.49;1.33;1.32;1.06;2.39;1.89;1.63;2.36;3.87;4.46;2.30;—
Enterprise Value/EBIT;16.86;56.71;—;79.69;102.68;26.00;42.55;33.39;—;153.92;64.45;53.26;—
Enterprise Value/EBITDA;9.36;19.50;21.36;10.58;8.65;11.56;11.43;8.64;29.70;18.12;18.50;14.61;—
