Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.70;0.67;1.18;1.69;0.80;1.16;1.22;1.29;1.19;0.97;1.13;1.14;3.07
Price/Earnings;24.56;59.97;83.02;9.13;12.70;15.92;25.12;8.23;14.32;13.55;7.36;13.65;25.84
Price/Cash Flow;7.36;5.67;9.10;18.97;19.86;27.93;9.40;14.52;20.32;8.35;14.57;14.44;17.36
Price/Book;1.10;1.05;1.79;1.73;1.10;1.14;1.20;1.14;1.11;0.82;0.83;1.05;4.27
Price/Forward Earnings;32.36;13.28;16.56;25.77;19.80;—;—;—;—;—;—;—;—
PEG Ratio;—;0.74;1.59;4.31;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.07;1.67;1.20;10.95;7.87;6.28;3.98;12.14;6.98;7.38;13.59;7.69;—
Enterprise Value (Bil);2.73;2.49;4.42;4.82;1.90;2.37;2.67;3.09;3.74;2.91;3.15;2.87;—
Enterprise Value/EBIT;9.76;15.90;25.33;5.13;3.39;7.88;11.66;8.87;11.02;9.58;4.63;9.55;—
Enterprise Value/EBITDA;4.83;5.56;9.54;4.09;2.41;6.08;7.89;6.70;7.29;5.15;3.46;7.72;—
