Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.02;1.70;2.34;2.30;3.12;3.96;4.67;3.84;5.12;6.46;5.46;4.56;3.07
Price/Earnings;180.30;—;—;22.28;17.53;29.96;27.45;15.95;40.50;60.19;49.43;33.59;25.84
Price/Cash Flow;6.81;9.79;20.85;5.34;11.33;11.75;19.28;14.64;15.59;16.95;14.60;15.39;17.36
Price/Book;0.87;1.26;1.71;1.60;1.86;2.56;2.74;2.03;2.75;3.51;2.15;2.50;4.27
Price/Forward Earnings;24.88;28.41;38.02;17.21;21.01;25.06;25.77;24.57;34.97;45.45;58.48;32.41;—
PEG Ratio;2.84;0.99;0.97;0.46;1.43;2.09;1.72;2.20;3.28;3.79;2.93;2.69;—
Earnings Yield %;0.55;-23.55;-15.40;4.49;5.70;3.34;3.64;6.27;2.47;1.66;2.02;3.60;—
Enterprise Value (Bil);1.63;1.84;2.28;2.24;2.57;3.39;4.07;3.81;4.98;6.34;4.95;4.27;—
Enterprise Value/EBIT;26.10;—;—;13.90;15.09;16.12;18.12;19.96;21.69;26.28;22.51;19.43;—
Enterprise Value/EBITDA;10.43;—;—;8.68;9.29;10.77;12.18;11.78;13.28;16.08;12.97;12.63;—
