Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.50;1.59;1.62;2.01;1.80;2.41;2.88;2.83;2.97;3.05;3.14;2.80;3.07
Price/Earnings;12.55;437.14;12.82;16.97;10.63;17.28;50.00;12.05;20.65;15.46;14.45;21.99;25.84
Price/Cash Flow;5.17;5.57;5.58;6.45;5.11;6.46;7.95;8.74;9.57;9.27;10.24;8.37;17.36
Price/Book;1.64;1.44;1.43;1.73;1.51;1.64;1.98;1.83;1.99;1.86;1.87;1.88;4.27
Price/Forward Earnings;13.18;10.83;11.42;15.15;13.35;15.36;17.61;16.16;17.33;16.84;17.18;16.48;—
PEG Ratio;3.43;2.82;1.41;1.70;1.79;5.41;4.61;1.61;2.53;4.57;2.71;3.47;—
Earnings Yield %;7.97;8.20;7.80;5.89;9.41;5.79;2.00;8.30;4.84;6.47;6.92;5.52;—
Enterprise Value (Bil);24.43;23.30;24.25;29.21;28.56;32.70;38.51;40.92;45.77;45.86;47.26;40.81;—
Enterprise Value/EBIT;8.81;9.57;9.59;12.33;—;—;—;—;21.12;15.88;14.93;20.14;—
Enterprise Value/EBITDA;6.49;6.37;6.28;7.73;—;—;—;—;12.78;10.55;10.16;10.54;—
