Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;6.13;6.88;12.16;10.19;9.80;7.50;10.43;10.85;16.33;21.89;18.89;14.08;3.07
Price/Earnings;113.10;241.54;236.64;124.07;—;77.57;89.71;61.22;70.47;124.23;143.36;92.48;25.84
Price/Cash Flow;46.84;27.96;50.53;41.49;56.23;29.68;45.99;41.99;47.09;75.14;73.62;50.82;17.36
Price/Book;2.61;3.07;5.92;3.98;4.45;3.80;6.08;4.20;6.65;6.85;6.06;5.68;4.27
Price/Forward Earnings;57.14;46.08;78.13;47.62;45.05;—;—;—;64.52;70.92;98.04;80.18;—
PEG Ratio;2.85;0.97;2.32;1.93;1.66;—;—;—;2.91;3.06;2.97;3.37;—
Earnings Yield %;0.88;0.41;0.42;0.81;-0.19;1.29;1.11;1.63;1.42;0.80;0.70;1.14;—
Enterprise Value (Bil);1.14;2.55;5.26;5.84;6.71;5.96;10.42;11.22;20.69;33.71;30.44;17.20;—
Enterprise Value/EBIT;53.97;91.11;123.21;73.38;268,551.05;44.40;60.30;49.66;53.19;92.36;96.78;64.95;—
Enterprise Value/EBITDA;33.34;41.96;63.00;41.67;85.34;28.82;43.74;37.49;44.41;71.29;68.78;48.26;—
