Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.86;1.14;0.71;1.74;1.48;2.00;2.19;2.81;3.57;2.08;1.69;2.57;3.07
Price/Earnings;10.45;9.75;7.20;53.83;16.16;24.07;25.59;—;37.39;19.57;29.63;34.48;25.84
Price/Cash Flow;8.31;7.83;3.84;10.64;9.31;16.57;16.95;—;17.15;9.71;11.64;18.91;17.36
Price/Book;26.20;15.61;6.53;10.42;5.21;5.16;4.64;1.75;2.42;1.37;1.08;3.64;4.27
Price/Forward Earnings;13.83;10.01;10.03;22.22;15.27;19.16;22.22;18.62;21.51;15.46;14.10;21.10;—
PEG Ratio;1.33;6.22;1.00;2.22;1.53;—;—;1.86;1.43;1.03;0.94;—;—
Earnings Yield %;9.57;10.25;13.90;1.86;6.19;4.15;3.91;-3.09;2.67;5.11;3.37;2.70;—
Enterprise Value (Bil);1.21;0.72;0.41;0.78;0.58;0.78;0.85;2.15;3.17;1.69;1.96;1.84;—
Enterprise Value/EBIT;6.33;6.34;4.51;26.83;8.16;12.98;13.97;66.60;28.18;10.24;16.46;27.31;—
Enterprise Value/EBITDA;5.72;5.24;3.55;12.61;6.46;10.02;10.75;32.41;14.62;6.28;8.27;15.57;—
