Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.02;2.42;3.34;1.75;4.25;4.43;5.08;5.31;6.77;5.19;4.99;5.39;3.07
Price/Earnings;18.77;18.21;26.72;12.86;31.32;26.64;31.22;21.65;55.06;88.95;84.92;44.17;25.84
Price/Cash Flow;8.71;13.01;16.26;6.64;16.99;16.82;20.32;21.23;23.79;18.89;17.57;20.53;17.36
Price/Book;2.61;3.09;4.38;4.93;7.18;8.92;11.58;10.84;2.41;2.40;2.26;9.28;4.27
Price/Forward Earnings;11.51;13.87;16.61;18.69;21.14;21.28;22.78;20.88;23.36;21.19;20.12;22.95;—
PEG Ratio;0.93;1.19;4.33;1.83;1.82;1.77;2.28;2.83;1.42;1.28;1.16;2.08;—
Earnings Yield %;5.33;5.49;3.74;7.78;3.19;3.75;3.20;4.62;1.82;1.12;1.18;2.82;—
Enterprise Value (Bil);11.51;13.41;18.77;20.49;24.53;27.40;32.11;33.45;100.08;96.51;92.31;55.63;—
Enterprise Value/EBIT;13.07;12.62;17.71;17.19;20.19;19.60;21.64;19.17;66.06;52.39;53.48;34.50;—
Enterprise Value/EBITDA;9.38;9.47;12.92;12.86;15.04;15.14;16.80;14.84;39.48;19.05;18.83;20.28;—
