Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;8.65;8.67;10.06;6.08;4.32;9.26;7.93;5.43;3.18;4.45;4.65;5.90;3.07
Price/Earnings;55.00;78.95;68.00;30.84;—;—;—;42.17;9.21;30.72;26.25;36.13;25.84
Price/Cash Flow;16.06;16.02;17.00;10.33;8.34;25.40;15.60;10.51;4.93;8.93;8.29;12.32;17.36
Price/Book;3.87;4.90;6.93;5.17;3.45;3.80;4.98;4.51;3.13;3.07;3.09;3.94;4.27
Price/Forward Earnings;29.67;37.31;29.50;30.67;86.96;69.44;30.58;12.45;14.66;8.48;10.85;24.78;—
PEG Ratio;0.91;0.91;0.87;0.62;2.54;—;—;0.38;1.13;3.75;0.35;—;—
Earnings Yield %;1.81;1.25;1.47;3.24;-3.05;-2.31;-1.15;2.37;10.86;3.26;3.81;2.81;—
Enterprise Value (Bil);9.07;11.50;17.27;13.53;9.35;11.88;14.24;10.42;8.10;7.69;8.04;10.44;—
Enterprise Value/EBIT;26.71;37.57;35.33;17.76;—;—;—;—;7.55;21.69;20.92;-814.10;—
Enterprise Value/EBITDA;13.31;15.18;16.08;9.64;41.72;37.93;34.23;24.61;5.39;10.18;10.45;42.01;—
