Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.48;0.40;0.68;0.60;0.45;0.72;0.83;0.60;0.76;0.69;0.77;0.70;3.07
Price/Earnings;11.90;15.09;18.34;16.35;12.74;24.13;18.74;134.42;21.98;19.90;17.67;26.02;25.84
Price/Cash Flow;6.57;6.74;7.27;16.15;15.68;14.43;12.22;25.92;20.74;11.12;10.56;20.24;17.36
Price/Book;1.70;1.35;2.09;1.77;1.38;1.98;1.99;1.72;2.60;2.31;2.55;2.09;4.27
Price/Forward Earnings;10.31;8.19;13.91;13.51;13.07;16.78;17.86;—;—;—;14.06;14.81;—
PEG Ratio;1.29;0.64;1.08;1.05;2.09;—;—;—;—;—;—;—;—
Earnings Yield %;8.40;6.63;5.45;6.12;7.85;4.15;5.34;0.74;4.55;5.02;5.66;4.32;—
Enterprise Value (Bil);0.99;0.89;1.38;1.30;1.07;1.64;1.79;1.47;2.31;2.24;2.57;1.88;—
Enterprise Value/EBIT;9.58;8.52;14.16;12.35;8.90;16.12;13.20;12.30;16.67;14.78;13.42;14.18;—
Enterprise Value/EBITDA;6.59;5.80;9.40;8.50;6.35;11.01;9.89;8.77;12.12;10.76;10.24;11.53;—
