Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.27;2.55;2.86;2.03;0.74;1.85;1.91;1.06;1.93;0.85;1.23;1.42;3.01
Price/Earnings;27.24;—;—;10.24;15.94;—;—;8.59;41.87;28.00;29.30;25.81;25.53
Price/Cash Flow;3.76;4.76;14.81;6.42;5.68;11.00;19.14;4.63;10.48;4.58;5.64;10.39;17.03
Price/Book;1.15;1.57;1.68;1.37;0.33;0.80;0.74;0.49;0.85;0.37;0.52;0.62;4.19
Price/Forward Earnings;9.64;8.54;15.67;—;—;222.22;—;20.04;21.88;—;—;—;—
PEG Ratio;—;0.57;1.04;—;—;18.38;—;—;—;—;—;—;—
Earnings Yield %;3.67;-3.25;-1.16;9.77;6.27;-46.26;-8.22;11.65;2.39;3.57;3.41;-3.93;—
Enterprise Value (Bil);2.46;2.77;2.54;2.30;0.87;1.26;1.26;0.92;1.78;0.89;1.15;1.22;—
Enterprise Value/EBIT;11.31;—;—;6.96;14.34;—;—;14.99;31.65;27.15;18.39;35.22;—
Enterprise Value/EBITDA;4.46;138.61;35.92;5.24;4.96;—;21.94;5.40;10.60;5.56;5.78;10.31;—
