Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.92;1.44;4.32;2.77;2.62;1.58;2.15;1.25;0.89;1.00;1.39;1.49;3.07
Price/Earnings;30.29;18.49;21.03;50.83;40.67;362.50;45.60;216.83;—;—;378.67;153.53;25.84
Price/Cash Flow;15.82;15.52;38.49;27.44;16.23;18.07;11.86;8.31;109.31;10.41;19.24;22.72;17.36
Price/Book;5.37;6.31;7.80;4.62;4.01;3.05;3.80;2.21;1.72;3.50;4.66;3.05;4.27
Price/Forward Earnings;15.90;15.95;38.76;19.69;16.39;11.83;—;11.03;13.89;21.32;31.25;22.56;—
PEG Ratio;—;—;1.55;0.84;—;0.91;—;0.71;1.16;1.78;2.60;1.78;—
Earnings Yield %;3.30;5.41;4.76;1.97;2.46;0.28;2.19;0.46;-3.97;-30.75;-4.75;-5.70;—
Enterprise Value (Mil);123.86;239.88;967.01;626.40;644.03;557.68;764.57;416.37;464.98;466.65;557.91;573.96;—
Enterprise Value/EBIT;23.28;17.06;56.24;30.21;19.74;52.73;22.99;17.74;68.53;—;176.27;65.78;—
Enterprise Value/EBITDA;14.68;14.45;40.41;21.23;15.12;18.31;13.48;9.39;13.13;—;32.08;16.07;—
