Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.28;0.36;0.53;0.41;0.48;0.39;0.58;0.15;0.32;0.36;0.34;0.37;3.07
Price/Earnings;13.07;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;4.39;8.34;21.70;47.18;—;—;—;—;—;36.88;15.43;30.67;17.36
Price/Book;0.70;0.84;1.12;0.89;1.15;0.91;1.27;0.39;0.96;0.93;0.99;0.94;4.27
Price/Forward Earnings;8.67;7.59;-84.75;—;—;—;—;—;—;—;—;—;—
PEG Ratio;0.83;0.69;—;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.65;-1.60;-5.99;-13.96;-5.41;-6.67;-13.89;-42.56;-11.86;-13.85;-15.75;-15.25;—
Enterprise Value (Mil);724.84;698.33;741.24;515.72;567.69;456.59;733.37;339.03;490.27;543.91;568.05;522.47;—
Enterprise Value/EBIT;13.27;36.57;—;—;—;—;—;—;337.42;—;123.90;-25.82;—
Enterprise Value/EBITDA;7.90;12.11;111.35;—;179.19;40.39;—;—;20.64;37.21;58.29;-57.08;—
