Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.43;4.18;6.00;6.42;5.91;5.26;7.19;5.99;9.81;10.36;12.16;8.13;3.07
Price/Earnings;12.71;16.50;23.28;21.68;21.49;20.32;52.16;25.10;34.76;30.20;34.08;35.94;25.84
Price/Cash Flow;9.24;13.85;18.04;21.12;17.19;16.63;42.12;18.37;29.06;27.99;27.88;27.70;17.36
Price/Book;—;34.09;59.64;78.10;—;—;—;66.96;94.28;36.27;33.69;85.78;4.27
Price/Forward Earnings;12.87;16.31;20.00;20.75;19.38;18.32;22.88;17.24;26.32;28.49;34.25;24.46;—
PEG Ratio;1.03;1.87;2.29;2.38;—;—;—;0.98;4.53;2.51;3.08;—;—
Earnings Yield %;7.87;6.06;4.29;4.61;4.65;4.92;1.92;3.98;2.88;3.31;2.93;3.10;—
Enterprise Value (Bil);7.85;11.13;16.84;20.01;20.86;19.38;32.86;30.60;49.11;58.61;72.36;39.50;—
Enterprise Value/EBIT;8.49;10.18;14.05;12.95;13.65;13.11;29.90;15.54;25.84;23.37;26.37;22.26;—
Enterprise Value/EBITDA;7.85;9.38;13.03;12.23;12.72;12.11;26.50;14.15;23.40;21.54;24.33;20.12;—
