Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.25;1.67;2.08;2.21;1.96;2.14;1.73;2.17;6.49;15.94;18.25;5.62;3.07
Price/Earnings;13.81;—;78.43;20.88;—;—;—;—;127.60;138.85;133.51;115.38;25.84
Price/Cash Flow;12.20;104.03;13.03;15.94;—;51.44;12.13;37.10;22.44;59.07;77.87;79.61;17.36
Price/Book;1.99;1.29;1.67;1.87;2.25;3.27;3.28;3.44;8.28;16.55;19.09;6.90;4.27
Price/Forward Earnings;16.72;33.44;21.55;13.00;—;—;—;—;—;59.52;65.79;—;—
PEG Ratio;1.29;2.23;1.44;0.65;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.24;-6.27;1.28;4.79;-13.14;-10.46;-10.21;-3.03;0.78;0.72;0.75;-4.05;—
Enterprise Value (Bil);0.43;0.28;0.42;0.56;0.98;1.13;0.91;1.06;2.65;6.25;7.49;2.38;—
Enterprise Value/EBIT;7.95;334.27;20.40;11.54;—;—;—;—;66.53;124.49;118.96;-0.45;—
Enterprise Value/EBITDA;6.10;12.07;10.11;7.86;—;151.79;82.78;26.74;34.23;80.30;81.14;62.30;—
