Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.21;0.20;0.27;0.21;0.29;0.34;0.40;0.31;0.30;0.28;0.36;0.33;1.50
Price/Earnings;8.58;8.93;12.13;10.15;12.08;10.79;13.37;9.91;9.82;11.97;15.41;11.45;24.83
Price/Cash Flow;3.09;2.93;5.95;3.66;4.89;5.94;5.50;5.75;3.92;4.17;5.06;5.17;11.13
Price/Book;1.46;1.29;1.82;1.33;1.81;1.98;2.06;1.50;1.42;1.16;1.37;1.64;1.87
Price/Forward Earnings;8.73;7.32;10.04;—;—;—;—;—;—;—;—;—;—
PEG Ratio;5.82;1.07;1.47;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;11.66;11.20;8.24;9.86;8.28;9.27;7.48;10.09;10.19;8.35;6.49;8.98;—
Enterprise Value (Bil);0.93;0.90;1.19;1.07;1.34;1.53;1.69;1.64;1.86;1.81;2.02;1.71;—
Enterprise Value/EBIT;10.63;9.23;12.35;11.32;13.18;11.58;14.15;11.96;11.83;14.61;17.09;12.81;—
Enterprise Value/EBITDA;5.43;5.11;6.79;5.86;6.81;6.34;7.30;6.54;6.34;6.20;6.62;6.55;—
