Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.03;1.00;1.42;1.34;1.13;1.36;1.02;0.87;0.74;0.77;1.18;0.96;3.07
Price/Earnings;19.97;18.38;25.54;24.07;20.58;22.18;17.71;14.46;18.42;—;10.39;17.81;25.84
Price/Cash Flow;9.90;9.24;11.98;12.18;9.77;10.25;10.11;7.59;7.74;23.33;40.76;54.69;17.36
Price/Book;3.05;3.03;4.28;4.80;3.90;4.82;3.78;3.22;3.26;5.25;8.78;4.23;4.27
Price/Forward Earnings;15.90;13.50;19.05;20.70;17.61;19.46;18.05;15.63;13.97;25.45;31.15;20.27;—
PEG Ratio;0.99;1.13;1.59;1.73;1.47;1.62;1.50;1.30;2.79;5.09;6.22;2.89;—
Earnings Yield %;5.01;5.44;3.92;4.15;4.86;4.51;5.65;6.92;5.43;-11.79;-6.08;2.61;—
Enterprise Value (Bil);1.61;1.67;2.42;2.51;2.23;2.77;2.22;1.98;2.82;3.40;4.44;2.69;—
Enterprise Value/EBIT;12.80;11.28;15.34;16.61;13.35;14.40;12.55;14.53;21.42;—;28.94;16.07;—
Enterprise Value/EBITDA;8.19;7.51;10.30;10.76;8.86;9.94;8.22;8.56;12.80;229.98;254.40;27.15;—
