Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.63;3.09;3.83;3.58;1.77;2.02;2.00;1.28;1.73;1.74;1.60;1.76;3.07
Price/Earnings;12.25;14.46;16.34;16.65;9.80;12.74;26.35;8.10;22.41;12.39;9.34;16.17;25.84
Price/Cash Flow;7.11;13.92;12.86;13.12;7.92;10.19;—;15.71;19.78;9.38;15.32;181.40;17.36
Price/Book;2.04;2.55;3.22;2.99;1.85;1.93;1.48;1.00;1.51;1.46;1.28;1.48;4.27
Price/Forward Earnings;9.76;12.27;12.74;12.29;7.14;—;—;11.66;14.75;11.76;14.53;14.78;—
PEG Ratio;0.54;1.02;1.06;1.02;0.51;—;—;—;0.40;5.88;—;—;—
Earnings Yield %;8.16;6.92;6.12;6.01;10.20;7.85;3.80;12.35;4.46;8.07;10.70;6.91;—
Enterprise Value (Bil);1.39;2.10;2.98;4.23;3.19;3.54;3.35;3.18;4.20;4.30;4.22;3.78;—
Enterprise Value/EBIT;8.24;9.73;10.66;13.74;9.02;12.29;16.28;15.47;18.31;13.49;10.84;15.56;—
Enterprise Value/EBITDA;7.64;9.11;10.14;13.03;8.53;11.37;14.76;14.17;16.94;12.82;10.35;14.36;—
