Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.32;0.41;0.38;0.41;1.37;0.86;0.96;0.86;1.08;1.51;1.39;1.05;1.50
Price/Earnings;15.19;10.79;9.67;17.56;—;—;22.28;12.88;26.82;29.02;26.64;22.85;24.83
Price/Cash Flow;22.50;7.01;13.54;—;27.12;—;21.54;20.91;41.48;46.92;43.07;26.54;11.13
Price/Book;1.59;2.05;1.65;1.54;2.39;1.70;2.06;1.99;3.09;4.19;4.85;2.49;1.87
Price/Forward Earnings;6.89;8.53;9.47;20.92;34.25;15.87;18.32;17.21;17.42;18.15;26.25;19.45;—
PEG Ratio;0.36;3.68;—;—;—;0.53;0.95;1.54;1.49;2.16;1.39;1.48;—
Earnings Yield %;6.58;9.27;10.35;5.70;-9.55;-13.72;4.49;7.77;3.73;3.45;3.75;1.45;—
Enterprise Value (Bil);9.57;12.18;11.84;12.58;13.90;5.96;8.03;8.37;9.11;13.50;15.67;8.67;—
Enterprise Value/EBIT;12.94;10.15;10.04;14.09;—;—;24.13;19.33;20.60;30.83;35.77;23.16;—
Enterprise Value/EBITDA;7.02;6.50;7.03;9.50;—;27.97;15.82;13.95;13.16;19.62;22.77;16.80;—
