Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.45;1.57;2.06;1.77;1.45;2.48;2.94;2.18;2.58;2.90;3.43;2.52;3.07
Price/Earnings;14.38;18.98;25.43;20.37;11.99;22.76;27.44;17.27;20.56;24.81;27.53;21.90;25.84
Price/Cash Flow;10.86;11.84;13.90;11.77;12.79;12.52;23.45;13.13;15.74;15.81;15.90;15.65;17.36
Price/Book;3.24;3.60;4.67;4.20;3.81;4.75;5.07;4.11;5.67;5.74;6.40;5.04;4.27
Price/Forward Earnings;11.60;12.53;17.79;15.38;15.22;23.04;24.04;16.37;20.88;23.20;22.52;20.43;—
PEG Ratio;1.24;1.59;2.05;1.87;1.61;2.38;2.31;1.81;2.40;2.83;2.51;2.31;—
Earnings Yield %;6.95;5.27;3.93;4.91;8.34;4.39;3.64;5.79;4.86;4.03;3.63;4.69;—
Enterprise Value (Bil);37.41;41.20;51.80;45.39;34.55;39.39;46.10;40.46;50.87;52.75;63.91;45.17;—
Enterprise Value/EBIT;9.71;11.87;15.10;12.73;7.92;15.56;18.18;14.10;16.62;21.02;23.68;16.52;—
Enterprise Value/EBITDA;7.92;9.59;12.19;10.32;6.67;12.71;14.53;11.16;13.10;15.68;17.68;12.96;—
