Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;6.78;9.90;10.00;11.43;8.40;10.65;8.70;13.04;14.18;12.48;11.33;3.07
Price/Earnings;—;181.47;817.83;180.82;376.00;448.45;275.04;—;—;—;477.32;345.58;25.84
Price/Cash Flow;—;59.02;87.86;43.00;75.07;37.44;47.37;44.13;72.50;92.70;85.65;61.74;17.36
Price/Book;—;8.50;5.32;5.41;6.11;4.57;5.76;4.37;5.72;6.50;6.04;5.63;4.27
Price/Forward Earnings;—;—;—;—;—;—;84.03;64.10;84.03;384.62;416.67;90.66;—
PEG Ratio;—;—;—;—;—;—;3.19;3.22;4.74;31.87;46.49;7.64;—
Earnings Yield %;—;0.55;0.12;0.55;0.27;0.22;0.36;-0.07;-0.01;-0.30;-0.27;-0.01;—
Enterprise Value (Bil);—;1.46;2.76;3.02;3.76;3.10;5.14;5.72;8.48;10.10;8.79;6.58;—
Enterprise Value/EBIT;—;94.85;—;110.29;337.07;436.17;420.97;130.25;1,794.64;—;1,791.84;553.25;—
Enterprise Value/EBITDA;—;77.96;676.13;88.02;201.67;179.76;148.92;69.32;184.69;375.95;1,000.93;241.58;—
