Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.91;1.07;1.55;1.66;1.23;1.15;1.28;1.47;1.53;1.78;1.68;1.44;3.01
Price/Earnings;2.15;12.79;10.65;22.89;18.82;17.26;17.84;18.93;21.58;30.97;25.84;20.96;25.53
Price/Cash Flow;6.94;5.55;7.22;8.15;8.04;6.78;8.01;8.38;11.54;12.85;9.44;9.35;17.03
Price/Book;24.79;6.93;9.13;7.51;4.98;5.05;4.27;4.63;5.12;5.41;4.74;4.99;4.19
Price/Forward Earnings;12.22;11.17;14.62;16.75;13.40;15.27;17.09;16.18;18.25;20.79;21.55;18.33;—
PEG Ratio;0.89;0.74;0.96;0.41;—;—;—;—;—;—;—;—;—
Earnings Yield %;46.41;7.82;9.39;4.37;5.31;5.80;5.61;5.28;4.63;3.23;3.87;4.92;—
Enterprise Value (Bil);2.94;3.48;4.52;4.85;5.16;6.64;7.41;8.59;10.12;11.62;11.18;8.87;—
Enterprise Value/EBIT;8.36;8.02;9.39;9.37;10.64;10.30;11.54;12.27;15.06;18.66;16.25;13.44;—
Enterprise Value/EBITDA;6.79;6.74;7.90;7.78;8.45;8.15;9.01;9.61;11.43;13.48;11.96;10.28;—
