Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.58;0.84;1.16;0.96;0.56;1.33;1.51;1.46;1.58;1.85;1.62;1.49;3.07
Price/Earnings;11.51;31.47;30.45;20.86;14.24;—;—;20.21;18.70;—;41.95;23.45;25.84
Price/Cash Flow;9.04;14.52;16.08;12.74;11.57;11.30;11.44;9.66;13.05;15.40;9.19;11.70;17.36
Price/Book;3.83;3.63;3.30;2.36;1.39;1.89;2.24;2.05;2.11;2.45;2.15;2.04;4.27
Price/Forward Earnings;9.92;12.59;15.15;13.99;13.55;17.04;18.32;—;—;—;15.24;15.17;—
PEG Ratio;0.69;0.93;0.84;1.00;1.69;2.13;—;—;—;—;—;1.21;—
Earnings Yield %;8.69;3.18;3.28;4.79;7.02;-3.15;-2.69;4.95;5.35;-6.54;-6.18;0.41;—
Enterprise Value (Bil);1.09;1.50;2.07;1.73;1.28;1.45;1.53;1.46;1.67;1.60;1.60;1.49;—
Enterprise Value/EBIT;8.84;19.28;23.60;15.69;11.92;—;—;12.98;14.87;—;27.78;-18.76;—
Enterprise Value/EBITDA;6.70;12.24;15.24;10.48;7.54;48.99;139.03;9.19;10.58;—;13.94;195.38;—
