Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.31;2.44;1.71;1.13;1.44;1.82;1.78;1.04;1.23;1.04;1.07;1.34;3.07
Price/Earnings;19.06;24.27;15.47;96.83;77.83;46.71;36.39;18.08;33.00;41.95;28.93;33.16;25.84
Price/Cash Flow;14.05;22.10;20.35;—;7.92;8.93;20.44;17.80;121.41;9.35;7.28;92.54;17.36
Price/Book;2.05;3.93;2.70;1.30;1.54;2.02;1.97;1.38;1.74;1.39;1.46;1.65;4.27
Price/Forward Earnings;15.15;19.53;10.89;—;—;32.47;—;18.76;24.63;—;24.04;26.27;—
PEG Ratio;0.89;0.70;0.55;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;5.25;4.12;6.46;1.03;1.28;2.14;2.75;5.53;3.03;2.38;3.46;3.28;—
Enterprise Value (Mil);433.88;898.10;724.06;428.24;496.22;600.14;633.80;541.36;758.88;631.04;667.26;616.95;—
Enterprise Value/EBIT;13.26;15.33;10.16;58.67;64.17;31.92;26.31;15.21;25.52;33.19;24.79;25.02;—
Enterprise Value/EBITDA;8.81;12.46;8.42;18.65;20.46;16.93;15.68;9.95;15.71;16.46;14.06;14.32;—
