Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.14;0.79;1.13;0.91;0.55;1.29;1.09;0.70;0.66;0.31;0.68;0.82;3.07
Price/Earnings;12.84;12.66;18.62;13.63;33.00;—;215.00;21.47;36.88;—;30.35;61.39;25.84
Price/Cash Flow;25.19;7.41;10.02;12.22;2.64;14.13;—;14.84;5.97;2.91;4.04;26.86;17.36
Price/Book;1.83;1.31;1.88;1.31;0.74;1.30;1.47;1.11;1.01;0.36;0.67;1.06;4.27
Price/Forward Earnings;9.85;9.45;12.72;9.63;175.44;—;—;15.63;—;—;19.46;—;—
PEG Ratio;—;—;—;0.96;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.79;7.90;5.37;7.34;3.03;-20.00;0.47;4.66;2.71;-45.83;-22.88;-10.42;—
Enterprise Value (Bil);0.98;0.88;1.23;0.94;0.51;0.71;0.93;0.76;0.70;0.28;0.38;0.68;—
Enterprise Value/EBIT;7.90;8.41;11.18;8.25;17.69;—;75.45;14.81;16.63;—;11.69;5.93;—
Enterprise Value/EBITDA;6.45;6.41;8.12;6.03;7.01;—;18.24;7.88;7.88;—;66.95;15.07;—
