Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.93;2.79;1.59;2.09;1.70;2.92;2.17;1.51;4.17;3.99;3.72;2.74;3.07
Price/Earnings;6.47;12.38;9.24;23.57;17.27;24.91;12.71;21.00;42.48;31.74;23.44;23.68;25.84
Price/Cash Flow;12.71;32.28;4.56;11.31;11.80;19.77;8.39;6.70;20.24;22.57;14.60;14.18;17.36
Price/Book;2.61;3.43;2.15;2.21;2.27;3.72;2.75;1.74;4.10;3.62;3.51;2.98;4.27
Price/Forward Earnings;11.40;9.03;9.47;14.56;11.40;12.42;—;13.23;27.47;19.34;17.86;17.46;—
PEG Ratio;0.46;0.45;0.47;0.73;0.57;0.62;—;0.88;1.83;9.67;8.93;3.17;—
Earnings Yield %;15.46;8.08;10.82;4.24;5.79;4.01;7.87;4.76;2.35;3.15;4.27;4.67;—
Enterprise Value (Bil);0.87;1.75;1.03;1.58;1.90;3.51;3.11;1.74;4.73;4.63;4.53;3.28;—
Enterprise Value/EBIT;12.79;9.15;4.56;16.56;11.26;16.61;9.38;9.67;34.55;26.51;18.37;17.29;—
Enterprise Value/EBITDA;11.31;8.58;4.31;13.80;8.62;12.80;7.75;6.50;22.60;20.23;15.42;12.43;—
