Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.28;1.40;2.03;2.52;1.71;2.41;3.38;2.60;3.72;5.88;7.22;3.75;3.07
Price/Earnings;18.94;17.40;23.05;27.34;16.78;23.90;32.40;15.77;24.33;36.99;40.59;26.88;25.84
Price/Cash Flow;9.95;9.00;12.74;17.83;10.43;12.13;19.95;12.33;15.78;25.16;28.86;17.84;17.36
Price/Book;2.85;2.88;3.86;4.68;3.03;3.94;5.19;3.83;5.20;7.21;9.25;5.28;4.27
Price/Forward Earnings;15.02;14.66;18.62;21.51;14.95;21.60;26.32;15.72;22.57;29.15;34.01;24.62;—
PEG Ratio;0.73;1.41;1.79;2.06;1.33;2.07;2.53;1.51;3.21;2.37;2.30;2.53;—
Earnings Yield %;5.28;5.75;4.34;3.66;5.96;4.18;3.09;6.34;4.11;2.70;2.46;3.99;—
Enterprise Value (Bil);2.55;3.18;4.76;6.86;5.16;7.25;10.85;9.90;14.85;22.37;28.95;13.80;—
Enterprise Value/EBIT;12.25;11.18;14.52;16.95;10.45;15.01;19.88;13.33;17.42;26.64;29.15;18.97;—
Enterprise Value/EBITDA;8.66;8.05;10.56;12.58;7.89;10.86;14.50;10.28;13.45;20.33;23.11;15.44;—
