Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.36;1.32;1.07;1.25;0.79;0.73;0.54;0.68;0.63;0.48;0.72;0.65;3.07
Price/Earnings;22.55;31.30;—;28.07;19.35;14.07;28.76;6.47;—;8.19;10.49;14.77;25.84
Price/Cash Flow;4.20;4.01;3.36;4.47;2.71;2.73;2.38;2.50;2.09;1.56;2.20;2.40;17.36
Price/Book;1.05;1.27;1.11;1.37;0.96;0.94;1.38;0.72;1.05;0.78;1.34;0.96;4.27
Price/Forward Earnings;14.58;15.82;12.00;17.54;11.12;10.57;12.84;12.95;9.71;6.40;8.60;11.73;—
PEG Ratio;10.05;1.62;2.94;8.04;—;—;—;—;1.50;42.66;—;—;—
Earnings Yield %;4.44;3.20;-1.32;3.56;5.17;7.11;3.48;15.45;-56.02;12.21;-7.23;-6.98;—
Enterprise Value (Bil);44.03;44.87;38.90;42.92;33.74;32.58;42.65;52.50;49.89;43.16;46.48;45.23;—
Enterprise Value/EBIT;22.10;17.47;25.05;16.56;14.32;12.06;22.69;17.65;—;12.22;45.35;24.53;—
Enterprise Value/EBITDA;8.59;6.11;6.33;6.08;5.09;4.85;7.65;6.54;—;5.23;8.12;7.63;—
