Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.27;2.27;2.48;3.07;2.81;3.14;4.03;4.13;4.03;3.95;4.65;3.99;3.07
Price/Earnings;15.59;12.68;12.19;18.92;14.44;14.46;19.95;139.77;19.03;18.12;22.12;155.66;25.84
Price/Cash Flow;9.25;9.10;9.27;11.91;10.87;11.33;13.54;14.45;13.38;11.93;15.38;13.53;17.36
Price/Book;2.06;1.98;2.04;2.51;2.30;2.39;2.89;4.44;5.91;4.96;5.61;4.34;4.27
Price/Forward Earnings;9.32;9.44;11.21;12.66;12.39;12.64;15.60;14.49;14.73;14.39;15.82;14.56;—
PEG Ratio;0.98;2.64;3.13;3.23;4.68;2.67;3.26;1.71;2.72;2.96;3.31;2.70;—
Earnings Yield %;6.42;7.89;8.20;5.28;6.92;6.92;5.01;0.72;5.25;5.52;4.52;4.55;—
Enterprise Value (Bil);69.66;75.65;87.95;111.10;103.35;115.52;153.68;177.78;193.92;173.65;213.58;168.72;—
Enterprise Value/EBIT;8.44;6.79;7.51;11.00;8.23;8.59;11.65;11.92;12.79;12.88;16.07;11.95;—
Enterprise Value/EBITDA;6.44;5.51;6.27;8.86;6.93;7.36;9.95;10.45;11.37;11.36;14.14;10.44;—
