Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.04;0.96;0.98;1.17;0.67;0.58;0.54;0.49;0.42;0.42;0.50;0.46;3.07
Price/Earnings;16.14;16.36;16.52;21.11;14.27;25.91;16.62;17.01;11.97;—;5.70;17.31;25.84
Price/Cash Flow;8.81;10.60;9.32;13.78;3.93;5.37;5.91;5.50;5.31;21.20;87.23;9.23;17.36
Price/Book;5.49;5.68;6.01;6.64;6.50;9.66;9.24;6.48;7.47;19.53;34.94;10.38;4.27
Price/Forward Earnings;13.91;12.89;16.69;20.96;14.14;15.41;15.92;12.22;12.22;21.01;31.75;15.78;—
PEG Ratio;1.24;1.10;2.83;2.91;1.84;2.92;4.33;1.34;3.48;—;—;3.33;—
Earnings Yield %;6.20;6.11;6.05;4.74;7.01;3.86;6.02;5.88;8.36;-10.80;-5.78;2.57;—
Enterprise Value (Bil);12.27;12.68;14.12;17.80;11.15;10.56;9.96;9.36;10.68;9.49;10.88;9.57;—
Enterprise Value/EBIT;9.86;10.02;10.36;13.22;8.97;14.97;9.96;10.88;12.82;—;8.53;11.50;—
Enterprise Value/EBITDA;7.67;7.56;7.80;9.65;6.20;7.89;6.06;6.06;6.60;81.84;21.25;13.81;—
