Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.64;0.44;0.92;1.16;1.29;1.32;1.38;1.22;1.31;1.47;1.83;1.36;3.01
Price/Earnings;12.29;—;—;47.14;33.79;20.61;25.41;—;17.02;15.16;19.26;27.21;25.53
Price/Cash Flow;6.49;8.35;11.93;—;9.93;12.16;12.39;23.74;11.74;10.64;11.78;13.36;17.03
Price/Book;1.30;1.92;4.72;6.73;19.78;15.87;10.93;—;—;289.49;87.75;56.61;4.19
Price/Forward Earnings;9.95;19.08;18.55;21.37;17.70;15.11;19.88;12.90;12.85;14.31;16.72;15.67;—
PEG Ratio;1.17;1.63;1.14;1.39;1.80;7.59;—;6.47;2.19;3.36;—;4.77;—
Earnings Yield %;8.13;-47.69;-3.88;2.12;2.96;4.85;3.94;-0.49;5.87;6.60;5.19;4.17;—
Enterprise Value (Bil);3.93;7.31;10.49;13.13;13.06;13.09;10.89;8.79;9.95;10.59;12.34;10.62;—
Enterprise Value/EBIT;8.17;—;—;20.13;24.47;17.43;13.79;13.51;18.04;14.05;15.02;15.58;—
Enterprise Value/EBITDA;6.23;—;47.19;14.16;17.24;13.59;11.38;11.21;14.38;11.43;12.36;12.59;—
