Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.79;0.76;0.95;1.10;0.85;0.94;0.89;0.77;0.81;0.79;1.11;0.83;3.07
Price/Earnings;17.64;15.36;18.65;23.68;18.51;20.64;21.26;19.32;19.49;323.97;72.10;74.57;25.84
Price/Cash Flow;15.91;10.97;13.25;20.38;12.00;14.30;18.85;11.80;16.15;9.17;8.33;13.58;17.36
Price/Book;3.31;3.28;4.07;4.67;4.08;4.27;4.12;3.88;4.24;4.81;5.61;4.22;4.27
Price/Forward Earnings;15.53;14.03;17.57;21.19;17.36;19.12;17.67;15.95;17.99;17.42;21.98;18.07;—
PEG Ratio;1.41;2.31;2.23;2.61;2.12;2.13;1.41;1.17;2.99;2.46;1.94;2.09;—
Earnings Yield %;5.67;6.51;5.36;4.22;5.40;4.85;4.70;5.18;5.13;0.31;1.39;4.15;—
Enterprise Value (Bil);9.49;9.98;13.31;17.02;13.32;14.76;14.86;16.57;19.21;18.40;20.93;16.67;—
Enterprise Value/EBIT;10.60;9.60;12.31;15.26;11.55;13.16;14.23;14.57;16.38;19.27;35.10;18.85;—
Enterprise Value/EBITDA;9.65;8.77;11.05;13.51;10.26;11.66;12.37;12.14;13.40;15.18;23.94;14.42;—
