Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;1.56;2.42;3.04;1.95;3.54;4.38;3.80;3.13;3.07
Price/Earnings;—;—;—;—;—;644.17;—;9.34;—;47.40;17.65;—;25.84
Price/Cash Flow;—;—;—;—;66.59;20.43;51.39;8.99;16.32;13.61;8.86;20.51;17.36
Price/Book;—;—;—;—;2.79;4.72;4.75;3.25;3.79;3.95;2.93;4.09;4.27
Price/Forward Earnings;—;—;—;—;22.27;—;13.89;9.95;17.12;—;15.77;14.97;—
PEG Ratio;—;—;—;—;—;—;0.77;0.71;—;—;—;—;—
Earnings Yield %;—;—;—;—;-1.36;0.16;-3.15;10.71;-0.82;2.11;5.67;1.50;—
Enterprise Value (Bil);—;—;—;—;1.19;2.19;2.86;2.84;6.03;6.77;5.51;4.14;—
Enterprise Value/EBIT;—;—;—;—;—;70.75;—;14.40;596.73;25.04;10.72;142.04;—
Enterprise Value/EBITDA;—;—;—;—;60.24;25.56;118.84;10.24;30.02;14.83;7.93;51.93;—
