Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.64;1.55;2.31;1.79;1.11;0.46;0.97;0.97;1.27;0.89;1.12;0.91;3.07
Price/Earnings;15.06;19.37;35.40;22.35;16.88;—;31.15;16.79;30.86;—;71.32;29.17;25.84
Price/Cash Flow;11.65;9.43;29.33;19.61;10.42;12.70;7.98;19.80;9.88;—;9.42;11.05;17.36
Price/Book;1.05;1.03;1.26;1.28;0.81;0.60;1.10;1.15;1.61;1.12;1.35;1.09;4.27
Price/Forward Earnings;21.23;10.81;16.84;17.79;—;—;—;—;—;—;—;—;—
PEG Ratio;2.50;1.54;2.40;2.54;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.64;5.16;2.82;4.47;5.92;-5.57;3.21;5.96;3.24;-16.29;-12.05;0.27;—
Enterprise Value (Bil);0.31;0.27;0.36;0.37;0.17;0.47;0.67;0.73;1.03;0.73;0.89;0.71;—
Enterprise Value/EBIT;3.59;5.31;11.10;8.58;6.11;—;17.72;18.87;23.60;—;41.23;114.13;—
Enterprise Value/EBITDA;2.87;4.01;7.78;6.59;4.25;17.71;9.11;10.18;13.78;—;13.33;13.42;—
