Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.49;1.85;2.68;1.98;1.84;5.15;3.89;2.11;1.77;1.41;3.36;2.67;3.07
Price/Earnings;14.63;10.31;12.64;10.44;13.84;—;—;10.72;—;—;77.12;28.57;25.84
Price/Cash Flow;6.49;5.47;9.10;6.58;4.10;11.09;19.63;9.63;5.80;4.64;9.84;10.05;17.36
Price/Book;1.92;1.49;2.03;1.48;1.18;1.84;1.69;1.20;1.23;0.75;1.17;1.23;4.27
Price/Forward Earnings;10.07;9.32;13.68;11.68;-158.73;-67.57;-172.41;32.26;49.26;-8.55;—;281.48;—
PEG Ratio;1.01;1.04;2.32;1.07;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.84;9.69;7.91;9.58;7.23;-0.65;-1.86;9.32;-0.73;-19.95;-8.63;-4.24;—
Enterprise Value (Bil);6.26;5.94;8.78;6.98;5.55;7.93;6.96;5.41;5.02;2.45;3.52;5.17;—
Enterprise Value/EBIT;8.89;6.41;7.84;6.34;8.16;—;—;134.97;—;—;214.09;-24.68;—
Enterprise Value/EBITDA;6.14;4.45;5.57;4.29;4.31;14.46;16.55;8.68;9.36;—;65.48;27.04;—
