Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.88;0.95;1.36;1.03;1.43;1.50;1.50;1.33;1.21;0.66;1.33;1.19;3.07
Price/Earnings;19.46;16.71;17.97;84.17;17.29;29.39;15.74;—;198.00;—;82.50;55.83;25.84
Price/Cash Flow;7.73;7.44;12.90;39.07;10.30;9.66;10.73;12.01;12.79;14.19;24.47;12.10;17.36
Price/Book;0.54;0.58;1.03;1.03;1.54;1.53;1.78;1.20;1.30;1.80;3.25;1.51;4.27
Price/Forward Earnings;13.68;10.93;14.08;12.63;—;14.18;23.09;15.55;12.47;15.22;30.49;17.45;—
PEG Ratio;0.46;0.36;0.47;0.25;—;—;0.92;0.62;0.50;0.61;—;—;—
Earnings Yield %;5.14;5.99;5.57;1.19;5.78;3.40;6.35;-1.76;0.51;-39.59;-0.93;-6.58;—
Enterprise Value (Mil);48.55;46.96;112.58;134.44;199.95;226.57;282.10;224.02;310.79;625.32;816.04;351.27;—
Enterprise Value/EBIT;10.97;8.11;12.92;44.90;12.52;13.28;15.66;21.13;24.77;—;20.25;16.61;—
Enterprise Value/EBITDA;4.48;4.45;7.71;12.52;8.41;8.87;10.67;11.28;13.51;—;11.47;12.30;—
