Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;5.35;4.66;6.98;1.40;1.11;1.21;1.23;1.01;1.06;1.05;1.22;1.11;1.89
Price/Earnings;10.58;12.33;14.53;11.48;16.22;20.87;17.70;15.62;11.88;17.13;19.90;16.35;18.67
Price/Cash Flow;14.56;—;75.68;10.35;7.42;9.27;6.68;10.38;7.25;9.67;11.24;8.62;10.50
Price/Book;1.10;1.03;1.38;1.48;1.78;1.68;1.70;1.46;1.41;1.17;1.36;1.47;1.64
Price/Forward Earnings;10.46;11.07;15.06;14.97;17.33;14.35;13.91;—;—;—;—;14.85;—
PEG Ratio;3.49;3.69;5.02;4.99;—;—;—;—;—;—;—;—;—
Earnings Yield %;9.46;8.11;6.88;8.71;6.16;4.79;5.65;6.40;8.42;5.84;5.02;6.44;—
Enterprise Value (Bil);2.01;5.27;6.07;7.44;8.89;9.12;9.88;9.91;10.73;10.42;11.08;9.97;—
Enterprise Value/EBIT;6.58;21.41;21.99;14.76;14.46;18.54;17.74;17.45;16.53;25.67;27.30;18.77;—
Enterprise Value/EBITDA;6.58;20.61;21.22;11.87;9.94;12.07;11.99;11.73;10.99;13.92;14.80;11.96;—
