Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.05;0.83;1.52;0.66;0.30;0.42;1.51;0.49;0.72;1.38;2.68;0.91;3.07
Price/Earnings;—;—;—;—;—;—;—;—;19.99;—;21.93;19.65;25.84
Price/Cash Flow;4.95;4.98;9.95;3.49;3.40;2.43;9.78;3.42;6.31;8.55;15.42;6.08;17.36
Price/Book;1.95;2.01;4.07;10.25;—;—;—;—;—;—;—;278.80;4.27
Price/Forward Earnings;20.00;44.44;53.76;-4.55;-2.79;-5.47;-93.46;26.32;44.25;-117.65;104.17;66.56;—
PEG Ratio;2.02;2.54;5.39;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;-18.04;-8.07;-3.84;-17.52;-118.73;-30.43;-6.82;-37.08;5.00;-13.38;-5.85;-22.52;—
Enterprise Value (Bil);2.20;2.09;2.83;4.16;9.08;9.19;12.49;10.31;11.02;12.35;15.65;11.15;—
Enterprise Value/EBIT;26.21;40.21;51.81;—;—;63.85;46.80;—;14.95;374.35;154.94;72.42;—
Enterprise Value/EBITDA;9.50;9.28;11.88;15.39;77.57;9.99;13.10;14.85;7.89;20.69;24.45;13.15;—
