Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.41;0.35;0.33;0.24;0.16;0.18;0.22;0.17;0.23;0.38;0.38;0.24;1.50
Price/Earnings;9.91;13.57;82.35;—;—;—;—;—;—;25.03;10.16;19.84;24.83
Price/Cash Flow;7.25;—;—;3.19;1.55;2.82;1.05;20.09;—;13.34;12.96;7.02;11.13
Price/Book;0.91;0.84;0.77;0.52;0.38;0.57;0.67;0.31;0.36;0.66;0.65;0.49;1.87
Price/Forward Earnings;7.15;7.78;10.72;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.58;0.80;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;10.09;7.37;1.21;-24.08;-33.60;-25.90;-26.26;-20.68;-9.34;4.00;9.84;-14.42;—
Enterprise Value (Mil);447.09;554.12;525.85;446.41;422.85;431.78;269.47;212.07;240.95;279.07;256.46;288.96;—
Enterprise Value/EBIT;13.06;19.06;23.99;—;—;—;38.60;340.39;28.33;14.22;11.73;83.23;—
Enterprise Value/EBITDA;7.56;9.05;9.45;11.41;13.59;9.45;5.72;8.66;8.68;6.54;5.65;8.15;—
