Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;15.40;7.36;12.70;3.77;4.94;3.21;4.50;6.63;5.52;13.35;18.94;7.39;3.07
Price/Earnings;—;—;170.00;—;122.00;—;—;1,097.00;—;—;262.00;—;25.84
Price/Cash Flow;—;—;162.52;46.67;46.53;—;—;—;170.11;—;138.30;—;17.36
Price/Book;6.61;10.09;12.15;5.54;3.83;2.99;7.61;7.68;3.65;10.16;8.30;7.42;4.27
Price/Forward Earnings;—;—;—;—;—;—;—;25.51;20.96;74.07;114.94;—;—
PEG Ratio;—;—;—;—;—;—;—;0.51;0.52;1.48;2.29;—;—
Earnings Yield %;-15.73;-2.83;0.59;-0.85;0.82;-6.17;-4.46;0.09;-0.97;-1.22;-0.07;-2.51;—
Enterprise Value (Mil);11.61;14.80;24.63;23.61;27.24;16.46;40.95;118.27;120.33;459.23;929.21;187.12;—
Enterprise Value/EBIT;—;—;64.96;—;—;—;—;1,192.28;—;—;90.03;-23.66;—
Enterprise Value/EBITDA;—;—;43.16;172.82;—;—;—;316.03;423.76;—;592.60;-76.88;—
