Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.37;2.10;2.70;1.75;1.15;1.11;1.08;0.63;0.74;0.40;0.93;0.84;3.07
Price/Earnings;22.34;20.22;23.90;15.20;12.30;44.08;—;48.40;—;—;62.83;41.38;25.84
Price/Cash Flow;17.58;13.31;16.70;11.62;5.30;6.16;9.32;42.58;13.02;10.14;9.64;16.38;17.36
Price/Book;3.29;3.20;4.32;2.90;2.31;1.76;1.39;0.80;1.14;1.43;2.98;1.37;4.27
Price/Forward Earnings;18.05;16.95;19.23;14.10;17.48;—;-57.14;-21.98;-57.47;-15.90;—;462.86;—
PEG Ratio;1.11;1.07;2.96;0.59;2.91;—;—;—;—;—;—;—;—
Earnings Yield %;4.48;4.95;4.18;6.58;8.13;2.27;-0.85;2.07;-10.26;-93.21;-8.57;-26.04;—
Enterprise Value (Bil);4.82;5.78;8.47;6.03;4.19;3.12;2.40;1.62;2.10;1.34;2.13;2.26;—
Enterprise Value/EBIT;14.75;13.56;16.08;9.86;8.97;26.62;138.34;—;—;—;-55.65;41.21;—
Enterprise Value/EBITDA;10.06;9.59;11.65;7.25;5.89;8.46;10.25;10.21;13.87;—;13.92;21.86;—
