Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.24;0.13;0.24;0.58;0.38;0.52;0.41;1.35;2.52;5.05;3.30;1.70;3.01
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.53
Price/Cash Flow;—;—;—;—;—;—;—;—;—;103.21;50.19;74.40;17.03
Price/Book;0.60;0.52;1.23;5.85;1.80;17.22;—;—;—;—;51.27;19.20;4.19
Price/Forward Earnings;38.02;-1.68;-8.17;-71.43;-41.67;-27.10;26.81;63.69;-714.29;83.33;—;217.15;—
PEG Ratio;1.90;—;—;—;—;—;—;3.19;—;4.18;—;—;—
Earnings Yield %;-22.04;-204.51;-45.99;-50.31;-47.31;-36.07;-75.78;-2.89;-5.59;-7.95;-11.12;-28.78;—
Enterprise Value (Bil);0.05;-0.01;0.04;0.12;0.16;0.21;0.20;0.41;0.73;1.66;1.19;0.56;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;34.19;-7.97;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;36.95;122.07;—;88.02;-5.48;—
