Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.41;0.25;0.32;0.42;0.38;0.24;0.37;0.39;0.36;0.32;0.38;0.35;3.07
Price/Earnings;19.31;1,366.67;27.17;29.25;22.93;20.25;20.59;24.69;19.46;16.45;17.41;21.22;25.84
Price/Cash Flow;7.25;7.90;18.40;6.00;9.76;18.60;6.76;9.51;17.60;17.24;7.49;25.00;17.36
Price/Book;2.23;2.25;2.76;3.77;3.86;1.70;2.64;2.23;2.12;1.36;1.63;2.09;4.27
Price/Forward Earnings;14.58;16.72;16.29;20.58;17.39;11.89;18.18;13.79;13.11;11.24;14.33;14.14;—
PEG Ratio;1.50;1.39;1.36;1.71;—;0.79;1.21;0.92;0.87;0.84;1.12;0.98;—
Earnings Yield %;5.18;0.07;3.68;3.42;4.36;4.94;4.86;4.05;5.14;6.08;5.74;4.89;—
Enterprise Value (Bil);1.79;1.70;2.92;5.35;7.37;10.86;17.25;22.72;26.12;39.27;49.96;25.35;—
Enterprise Value/EBIT;9.28;192.54;13.29;14.14;10.31;10.37;10.09;15.25;11.47;10.41;11.62;12.67;—
Enterprise Value/EBITDA;7.18;22.77;10.21;11.62;8.98;8.58;8.36;11.71;9.03;8.09;8.87;9.94;—
