Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.07;2.62;3.33;2.34;2.46;2.23;2.56;3.22;3.85;3.47;3.43;2.97;3.07
Price/Earnings;19.89;35.81;41.14;33.43;28.53;20.17;70.84;230.58;44.57;73.90;46.02;158.94;25.84
Price/Cash Flow;11.56;—;29.82;19.07;12.90;17.45;22.18;20.26;26.32;18.83;12.66;20.15;17.36
Price/Book;3.35;3.23;5.30;4.48;4.25;3.07;3.44;3.34;4.15;4.01;3.68;3.41;4.27
Price/Forward Earnings;14.99;17.04;19.08;18.69;21.19;29.24;47.17;24.27;32.15;28.41;20.04;31.15;—
PEG Ratio;0.75;1.01;1.19;1.56;—;—;3.94;2.21;—;—;—;—;—
Earnings Yield %;5.03;2.79;2.43;2.99;3.50;4.96;1.41;0.43;2.24;1.35;2.17;2.02;—
Enterprise Value (Bil);0.85;2.02;3.12;3.22;3.25;2.82;3.31;3.81;5.74;5.69;5.40;4.07;—
Enterprise Value/EBIT;11.77;26.71;27.61;22.62;20.01;15.80;34.89;31.13;39.31;35.51;30.25;32.71;—
Enterprise Value/EBITDA;8.50;15.98;17.66;14.26;12.66;10.04;16.62;17.26;21.27;17.86;15.85;16.54;—
