Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.30;0.35;0.37;0.36;0.25;0.33;0.32;0.21;0.34;0.61;0.75;0.35;3.07
Price/Earnings;8.83;—;12.52;13.03;—;58.65;17.44;31.55;—;46.96;37.34;48.91;25.84
Price/Cash Flow;18.44;5.15;7.34;8.31;5.88;6.97;8.49;5.55;8.71;24.36;11.03;10.39;17.36
Price/Book;1.00;1.17;1.39;2.08;1.34;1.68;1.48;1.02;1.85;2.25;3.29;1.66;4.27
Price/Forward Earnings;7.11;7.36;10.56;10.00;9.26;12.11;13.72;9.33;13.09;18.32;18.87;13.53;—
PEG Ratio;0.49;0.49;0.70;1.43;1.32;1.73;1.58;0.91;0.78;0.84;0.79;1.28;—
Earnings Yield %;11.33;-2.44;7.99;7.67;-3.46;1.71;5.73;3.17;-3.85;2.13;2.68;1.93;—
Enterprise Value (Bil);3.08;3.04;3.39;4.98;8.50;9.07;8.90;6.90;9.15;8.50;11.19;8.78;—
Enterprise Value/EBIT;7.25;65.90;8.91;14.00;57.38;23.65;13.47;15.50;218.40;21.64;22.62;39.01;—
Enterprise Value/EBITDA;5.76;20.64;7.14;11.04;11.37;11.60;9.47;9.68;30.18;13.49;16.28;14.22;—
