Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.64;2.49;3.14;2.63;3.57;5.25;6.23;7.11;9.85;14.16;12.49;8.72;3.07
Price/Earnings;17.30;19.64;26.33;24.39;27.86;32.56;13.29;41.62;47.32;69.71;63.97;40.95;25.84
Price/Cash Flow;18.60;16.26;25.28;20.46;27.16;24.36;13.94;26.88;41.92;71.60;64.28;39.71;17.36
Price/Book;3.69;4.41;5.27;4.88;7.75;10.15;6.10;6.25;7.66;10.44;10.44;8.13;4.27
Price/Forward Earnings;15.48;16.10;24.75;19.16;24.57;30.49;30.21;34.97;43.48;64.10;69.93;44.06;—
PEG Ratio;0.90;1.01;1.50;0.96;1.23;—;—;1.98;2.98;4.01;6.55;—;—
Earnings Yield %;5.78;5.09;3.80;4.10;3.59;3.07;7.52;2.40;2.11;1.43;1.56;3.13;—
Enterprise Value (Bil);0.98;1.13;1.56;1.39;2.17;3.37;4.09;5.21;7.87;14.09;13.35;7.08;—
Enterprise Value/EBIT;8.24;13.31;17.50;17.08;18.74;26.44;22.93;24.51;35.86;53.81;52.00;33.29;—
Enterprise Value/EBITDA;7.75;11.99;15.54;14.81;16.60;23.42;20.74;22.24;32.50;48.76;46.33;30.05;—
