Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.41;1.22;2.47;1.79;2.14;2.03;3.05;7.36;6.47;3.88;5.15;4.59;3.07
Price/Earnings;16.64;18.79;110.53;—;57.55;57.50;66.48;103.78;117.95;22.25;32.82;69.28;25.84
Price/Cash Flow;11.69;9.39;36.49;146.04;14.77;38.07;33.07;36.13;87.19;10.89;15.52;35.80;17.36
Price/Book;2.22;2.00;4.43;4.32;6.31;6.39;9.37;20.88;17.39;9.78;12.34;12.66;4.27
Price/Forward Earnings;12.99;12.08;40.32;22.83;32.47;27.03;72.99;—;—;28.25;36.76;46.14;—
PEG Ratio;1.18;0.80;2.68;1.52;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.01;5.32;0.90;-3.89;1.74;1.74;1.50;0.96;0.85;4.50;3.05;1.90;—
Enterprise Value (Bil);0.53;0.44;1.16;0.89;1.28;1.38;2.31;5.73;5.44;3.92;4.57;3.78;—
Enterprise Value/EBIT;8.26;9.85;56.33;—;34.03;34.25;35.52;62.18;71.06;14.05;19.92;39.60;—
Enterprise Value/EBITDA;6.78;5.98;17.87;401.83;12.20;13.91;17.05;33.14;33.31;10.67;14.30;20.67;—
