Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;—;—;—;1.69;1.28;1.91;2.34;1.88;—;3.01
Price/Earnings;—;—;—;—;—;—;—;5.47;54.68;210.39;25.60;—;25.53
Price/Cash Flow;—;—;—;—;—;—;8.37;4.88;7.24;7.90;5.95;—;17.03
Price/Book;—;—;—;—;—;—;5.10;3.20;8.32;24.56;22.48;—;4.19
Price/Forward Earnings;—;—;—;—;—;—;22.08;20.16;28.74;25.91;19.49;35.72;—
PEG Ratio;—;—;—;—;—;—;—;—;0.27;0.42;0.47;—;—
Earnings Yield %;—;—;—;—;—;—;-6.20;18.28;1.83;0.48;3.91;3.43;—
Enterprise Value (Bil);—;—;—;—;—;—;37.74;34.30;41.46;43.88;42.39;39.54;—
Enterprise Value/EBIT;—;—;—;—;—;—;324.51;28.08;21.85;27.00;18.74;76.10;—
Enterprise Value/EBITDA;—;—;—;—;—;—;13.15;8.93;9.99;11.66;10.01;11.00;—
