Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.06;1.87;1.76;1.73;2.11;1.76;2.17;2.44;2.08;2.08;2.93;2.10;1.50
Price/Earnings;20.14;21.74;17.82;16.37;21.34;17.56;23.74;24.23;22.02;21.99;22.68;21.83;24.83
Price/Cash Flow;11.50;40.94;25.96;21.88;27.49;18.10;31.50;24.79;138.08;60.47;72.08;46.47;11.13
Price/Book;1.63;1.49;1.28;1.17;1.42;1.15;1.26;1.37;1.22;1.02;1.26;1.22;1.87
Price/Forward Earnings;—;16.05;14.90;—;—;—;—;—;—;—;—;—;—
PEG Ratio;—;0.81;0.75;—;—;—;—;—;—;—;—;—;—
Earnings Yield %;4.97;4.60;5.61;6.11;4.69;5.69;4.21;4.13;4.54;4.55;4.41;4.73;—
Enterprise Value (Mil);742.07;726.59;688.35;698.91;763.23;722.34;788.82;866.30;833.61;765.42;855.20;785.72;—
Enterprise Value/EBIT;17.03;18.16;16.54;16.15;18.07;16.78;20.93;20.99;19.61;20.99;20.26;19.36;—
Enterprise Value/EBITDA;15.04;16.10;14.85;14.79;15.99;14.84;17.69;17.79;16.87;17.15;17.50;16.51;—
