Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.68;0.70;0.78;0.88;0.80;0.93;1.00;0.82;0.94;1.00;1.16;0.92;1.89
Price/Earnings;2.55;15.53;22.59;29.81;26.25;19.54;13.73;11.93;117.39;—;101.00;23.95;18.67
Price/Cash Flow;7.71;6.21;7.61;7.47;5.47;6.14;7.46;5.69;5.13;7.11;6.96;6.20;10.50
Price/Book;0.84;1.47;1.55;1.39;1.47;1.29;1.23;0.87;1.10;1.34;1.43;1.12;1.64
Price/Forward Earnings;9.43;11.95;14.64;13.61;11.98;12.53;14.20;9.78;12.20;14.29;16.13;12.59;—
PEG Ratio;2.09;—;8.62;0.72;0.71;5.57;1.78;1.89;2.06;2.71;1.20;2.47;—
Earnings Yield %;39.15;6.44;4.43;3.35;3.81;5.12;7.28;8.38;0.85;-12.16;-10.48;1.32;—
Enterprise Value (Bil);7.30;10.20;11.04;10.99;11.69;15.86;15.30;12.33;14.45;12.48;13.52;13.91;—
Enterprise Value/EBIT;3.09;7.96;11.57;12.20;17.24;18.08;14.29;12.93;40.37;—;36.40;18.85;—
Enterprise Value/EBITDA;2.58;4.91;6.26;4.84;11.11;7.76;7.65;6.87;6.64;12.53;46.45;9.21;—
