Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.77;1.18;1.87;3.68;5.25;5.55;6.47;4.74;6.34;7.51;7.44;6.54;3.07
Price/Earnings;—;29.63;32.31;37.61;27.06;20.30;27.72;25.29;11.66;31.77;49.97;26.94;25.84
Price/Cash Flow;58.37;12.39;20.63;13.21;27.81;22.03;20.46;16.78;18.45;20.58;21.65;21.02;17.36
Price/Book;2.69;2.23;3.10;5.46;6.77;6.70;7.35;4.47;4.37;5.12;5.23;6.16;4.27
Price/Forward Earnings;16.69;12.97;15.97;22.37;23.98;18.73;22.17;16.08;22.03;24.04;23.20;24.02;—
PEG Ratio;0.95;0.77;0.66;1.85;4.74;4.94;1.70;1.49;1.96;4.10;3.11;3.25;—
Earnings Yield %;-4.27;3.37;3.10;2.66;3.70;4.93;3.61;3.95;8.58;3.15;2.00;4.55;—
Enterprise Value (Bil);5.86;3.43;6.24;12.78;19.15;21.49;28.99;20.20;27.47;36.41;36.56;28.92;—
Enterprise Value/EBIT;—;17.42;21.15;28.91;19.84;20.78;19.80;14.69;22.03;25.34;34.49;22.37;—
Enterprise Value/EBITDA;—;7.75;11.16;19.10;16.34;17.57;18.03;13.27;19.76;22.87;29.46;19.88;—
