Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;—;—;—;3.12;1.41;0.61;0.30;0.09;0.08;1.47;5.97;0.84;3.07
Price/Earnings;—;—;—;—;—;—;—;—;—;—;—;—;25.84
Price/Cash Flow;—;—;—;205.18;—;156.04;66.43;—;—;—;64.54;—;17.36
Price/Book;—;—;—;—;4.02;1.70;1.31;0.58;1.02;23.21;3.43;4.98;4.27
Price/Forward Earnings;—;—;—;—;—;—;7.00;26.18;-7.35;—;—;—;—
PEG Ratio;—;—;—;—;—;—;0.70;2.62;—;—;—;—;—
Earnings Yield %;-14.29;-52.63;-70.18;-39.57;-14.87;-11.50;-32.38;-118.32;-155.20;-26.95;-6.26;-74.07;—
Enterprise Value (Mil);16.10;5.45;6.38;64.92;60.86;36.96;19.45;8.30;12.00;123.38;189.21;53.30;—
Enterprise Value/EBIT;—;—;—;—;—;—;—;—;—;—;-1.80;—;—
Enterprise Value/EBITDA;—;—;—;—;—;—;—;—;—;—;-1.89;—;—
