Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;7.42;7.67;6.15;7.07;5.26;6.29;6.05;5.66;5.56;4.77;5.85;5.68;3.07
Price/Earnings;47.12;62.23;35.36;44.81;38.65;37.66;30.46;42.50;43.09;53.89;46.81;39.70;25.84
Price/Cash Flow;19.98;19.20;15.12;16.61;13.49;15.65;14.85;15.27;14.59;12.23;15.72;14.68;17.36
Price/Book;1.72;2.09;1.90;2.50;1.96;2.11;1.99;2.00;2.02;1.80;2.16;2.00;4.27
Price/Forward Earnings;37.17;41.15;34.60;39.84;27.62;19.96;17.33;42.37;40.16;243.90;—;129.56;—
PEG Ratio;6.93;1.74;2.56;4.15;—;1.45;2.81;385.97;3.55;314.36;—;102.08;—
Earnings Yield %;2.12;1.61;2.83;2.23;2.59;2.66;3.28;2.35;2.32;1.86;-0.42;2.62;—
Enterprise Value (Bil);22.13;27.23;26.21;31.80;30.07;33.30;32.71;31.28;33.45;29.85;33.07;32.06;—
Enterprise Value/EBIT;52.25;46.02;33.29;38.22;36.04;36.58;31.58;35.49;39.38;41.51;77.02;37.33;—
Enterprise Value/EBITDA;28.49;20.07;16.82;19.63;16.59;18.36;17.01;17.48;18.68;15.58;20.61;17.41;—
