Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.40;0.45;0.64;0.59;0.51;1.16;1.15;0.63;0.69;0.84;1.21;0.86;3.01
Price/Earnings;11.74;18.81;22.99;18.11;57.65;82.74;19.88;5.52;9.33;16.17;16.11;47.21;25.53
Price/Cash Flow;8.16;7.28;10.29;13.08;4.23;8.90;13.91;6.38;5.16;6.25;12.30;8.40;17.03
Price/Book;1.25;1.25;1.75;1.60;1.47;2.92;3.30;1.68;1.80;1.85;2.69;2.25;4.19
Price/Forward Earnings;8.98;10.40;13.81;11.22;17.24;15.77;16.05;7.17;11.98;15.36;5.19;11.91;—
PEG Ratio;0.49;0.82;0.48;0.39;3.51;0.77;—;—;—;11.05;—;—;—
Earnings Yield %;8.52;5.32;4.35;5.52;1.73;1.21;5.03;18.11;10.72;6.18;6.21;8.63;—
Enterprise Value (Bil);4.80;4.81;6.09;7.67;6.52;10.21;11.65;8.13;8.52;9.23;14.58;9.52;—
Enterprise Value/EBIT;8.43;13.26;15.97;15.67;30.54;35.22;12.74;5.19;7.14;12.44;13.15;12.77;—
Enterprise Value/EBITDA;6.06;8.18;10.01;10.50;12.63;17.42;9.61;4.33;5.63;8.68;10.12;8.43;—
