Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.83;0.66;0.61;0.61;0.24;0.19;0.22;0.34;0.60;0.77;1.00;0.43;3.07
Price/Earnings;15.88;11.12;11.54;22.56;11.17;—;—;20.76;11.92;11.13;15.42;30.13;25.84
Price/Cash Flow;8.04;9.37;14.28;78.11;3.89;1.68;5.17;5.57;5.90;7.55;9.66;5.39;17.36
Price/Book;1.66;1.36;1.30;1.39;0.57;1.18;2.49;3.05;3.66;3.83;4.81;3.03;4.27
Price/Forward Earnings;11.51;9.32;9.60;13.30;7.28;9.45;—;—;10.30;10.41;9.67;13.74;—
PEG Ratio;1.15;1.17;1.20;1.66;—;—;—;—;—;—;—;—;—
Earnings Yield %;6.30;8.99;8.67;4.43;8.95;-146.13;-29.64;4.82;8.39;8.98;6.48;-17.80;—
Enterprise Value (Bil);2.79;2.62;2.54;2.84;1.65;1.19;1.15;1.30;2.03;2.33;5.08;1.65;—
Enterprise Value/EBIT;10.25;8.21;8.65;15.94;10.22;—;—;—;10.12;9.26;20.28;1.14;—
Enterprise Value/EBITDA;3.18;2.57;2.50;3.02;1.72;—;2.14;1.93;2.32;2.46;4.92;3.60;—
