Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.50;2.14;2.14;2.39;2.20;2.53;3.82;2.17;3.40;3.57;3.06;3.14;3.01
Price/Earnings;933.50;39.18;27.69;29.66;27.50;38.09;71.96;14.87;—;50.80;19.10;46.78;25.53
Price/Cash Flow;23.80;25.97;19.50;18.26;15.25;16.43;38.26;14.13;23.35;18.19;11.89;22.05;17.03
Price/Book;2.09;3.71;3.04;3.22;3.15;2.45;2.94;1.80;2.62;2.94;2.73;2.57;4.19
Price/Forward Earnings;44.64;32.79;23.26;22.03;21.10;23.15;26.25;18.28;33.33;28.33;8.74;31.06;—
PEG Ratio;8.12;3.21;1.80;7.30;12.42;1.41;2.75;2.37;8.76;0.51;—;3.45;—
Earnings Yield %;0.11;2.55;3.61;3.37;3.64;2.63;1.39;6.72;-0.66;1.97;5.24;2.15;—
Enterprise Value (Bil);13.55;19.16;23.62;22.62;19.67;30.56;32.62;22.40;28.98;30.28;29.96;29.18;—
Enterprise Value/EBIT;23.65;24.35;20.43;21.96;19.38;29.19;39.12;13.42;402.49;28.95;13.98;59.92;—
Enterprise Value/EBITDA;12.75;15.42;14.61;14.75;13.12;19.16;23.90;10.38;50.05;19.80;11.48;22.65;—
