Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;8.01;8.02;6.30;7.90;7.77;8.10;9.43;8.95;10.26;9.57;12.83;9.33;3.01
Price/Earnings;518.67;36.74;28.83;42.36;18.81;16.09;58.67;40.95;63.53;52.31;120.34;46.89;25.53
Price/Cash Flow;18.38;18.00;13.09;15.58;16.70;16.30;19.98;17.64;19.32;17.86;26.97;18.47;17.03
Price/Book;3.08;2.56;2.07;2.63;2.59;2.64;2.47;2.41;2.88;2.79;3.87;2.64;4.19
Price/Forward Earnings;56.82;40.82;26.11;36.90;—;—;51.02;—;52.91;—;—;—;—
PEG Ratio;6.34;4.63;2.96;4.19;—;—;8.49;—;—;—;—;—;—
Earnings Yield %;0.19;2.76;3.47;2.36;5.32;6.21;1.70;2.44;1.57;1.91;0.83;2.74;—
Enterprise Value (Bil);6.82;9.05;8.16;9.88;10.19;9.42;10.39;10.46;12.63;12.37;16.00;11.24;—
Enterprise Value/EBIT;49.66;32.83;29.00;38.93;21.25;16.10;42.46;35.63;50.14;43.57;74.80;38.23;—
Enterprise Value/EBITDA;21.36;18.64;16.35;20.40;13.94;11.08;20.64;17.91;21.73;19.19;27.47;18.38;—
