Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;1.81;1.77;2.13;2.10;1.45;1.49;1.63;1.32;1.44;1.49;1.91;1.45;3.01
Price/Earnings;21.09;19.67;24.26;26.37;27.22;38.21;27.09;16.42;22.35;33.41;44.19;28.07;25.53
Price/Cash Flow;13.31;15.08;16.02;16.45;15.87;11.79;15.25;11.56;12.75;18.83;38.70;14.32;17.03
Price/Book;3.38;2.91;3.20;3.41;2.67;2.88;3.35;2.85;3.47;3.80;4.61;3.20;4.19
Price/Forward Earnings;17.70;17.70;19.76;20.92;16.03;18.08;22.52;15.77;—;—;—;19.34;—
PEG Ratio;1.08;2.00;2.35;1.86;1.11;1.36;0.74;—;—;—;—;1.21;—
Earnings Yield %;4.74;5.08;4.12;3.79;3.67;2.62;3.69;6.09;4.47;2.99;2.26;4.05;—
Enterprise Value (Bil);0.88;0.91;1.24;1.50;1.36;1.48;1.74;1.61;2.17;2.31;2.74;1.82;—
Enterprise Value/EBIT;12.16;10.90;14.56;15.94;17.41;24.35;16.06;14.06;17.93;25.59;33.84;19.48;—
Enterprise Value/EBITDA;9.43;8.71;11.53;12.18;11.95;14.98;11.70;10.31;13.24;17.39;23.21;13.43;—
