Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;0.74;0.81;0.99;1.02;0.84;1.16;1.02;0.64;0.88;0.56;1.12;0.82;3.01
Price/Earnings;13.38;14.49;21.80;28.61;14.03;18.38;16.46;9.93;15.22;43.18;265.00;21.88;25.53
Price/Cash Flow;9.99;10.24;11.93;11.54;14.75;9.29;16.67;7.50;8.75;12.23;14.15;9.99;17.03
Price/Book;4.35;3.88;4.29;4.31;3.78;4.53;3.35;2.12;3.10;1.74;3.06;2.82;4.19
Price/Forward Earnings;10.36;10.16;14.37;18.05;11.47;15.13;14.41;8.16;11.05;15.63;64.10;15.47;—
PEG Ratio;0.65;0.63;0.90;1.13;—;—;—;—;—;—;—;—;—
Earnings Yield %;7.47;6.90;4.59;3.50;7.13;5.44;6.08;10.07;6.57;2.32;-0.80;6.50;—
Enterprise Value (Bil);0.92;0.90;1.03;1.28;1.17;1.55;1.35;1.29;1.82;1.34;1.98;1.43;—
Enterprise Value/EBIT;9.96;10.60;14.80;19.99;10.49;13.01;12.27;13.71;13.81;34.68;144.37;20.59;—
Enterprise Value/EBITDA;8.34;8.87;11.94;15.42;8.83;10.95;9.99;10.09;10.72;16.16;34.95;15.15;—
