Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;2.55;3.56;4.11;3.98;4.56;4.89;3.89;2.36;2.97;2.95;3.01;3.45;1.89
Price/Earnings;23.48;19.54;12.67;20.90;24.57;58.41;41.56;19.15;17.00;—;61.97;45.68;18.67
Price/Cash Flow;9.54;10.67;13.90;12.50;14.50;17.34;18.69;8.87;10.00;14.55;13.33;13.74;10.50
Price/Book;2.66;3.39;3.61;3.50;4.23;6.07;2.96;1.88;2.27;2.30;2.13;2.92;1.64
Price/Forward Earnings;15.29;16.81;19.08;20.53;23.92;22.73;22.12;13.53;17.70;20.53;23.81;20.76;—
PEG Ratio;1.24;1.40;1.66;5.21;10.55;5.63;0.78;2.06;1.08;7.20;—;12.56;—
Earnings Yield %;4.26;5.12;7.89;4.78;4.07;1.71;2.41;5.22;5.88;-2.22;1.61;2.62;—
Enterprise Value (Bil);107.35;128.36;155.55;189.24;224.67;238.57;271.76;208.20;235.73;183.62;191.27;232.15;—
Enterprise Value/EBIT;10.50;12.64;10.70;14.36;15.98;25.26;21.98;16.28;20.06;50.63;22.93;23.85;—
Enterprise Value/EBITDA;10.50;10.49;10.70;14.36;15.98;25.26;21.98;16.28;20.06;50.63;22.93;21.24;—
