Calendar;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;Current;5-Yr;Index
Price/Sales;3.23;3.51;12.75;12.36;15.86;16.30;9.99;5.21;5.13;4.62;4.87;8.64;3.07
Price/Earnings;—;—;—;—;—;271.82;68.21;35.12;41.62;70.03;36.53;81.82;25.84
Price/Cash Flow;25.78;24.21;—;155.72;199.23;462.77;56.51;44.35;27.89;20.09;20.49;101.29;17.36
Price/Book;7.11;6.54;15.34;14.23;8.14;7.74;5.17;2.91;2.31;2.17;2.38;4.25;4.27
Price/Forward Earnings;—;-33.67;-108.70;-100.00;—;—;35.34;19.88;—;—;16.84;—;—
PEG Ratio;—;—;—;—;—;—;1.61;0.95;—;—;—;—;—
Earnings Yield %;-2.62;-3.33;-1.18;-1.66;-3.19;0.37;1.47;2.85;2.40;1.43;2.74;1.55;—
Enterprise Value (Mil);38.08;38.73;167.64;153.93;220.10;237.49;175.98;106.96;87.43;79.55;90.29;146.63;—
Enterprise Value/EBIT;274.74;—;—;—;—;132.85;48.42;25.85;26.82;37.38;25.31;58.52;—
Enterprise Value/EBITDA;39.87;78.04;389,867.73;—;—;104.04;42.27;22.48;22.36;25.76;19.56;44.56;—
